,DateTime,Junction,Vehicles,day,week,month,year,hour
1034,2023-02-13 02:00:00,1,740,13,0,2,2023,2
1035,2023-02-13 03:00:00,1,740,13,0,2,2023,3
1036,2023-02-13 04:00:00,1,800,13,0,2,2023,4
1037,2023-02-13 05:00:00,1,940,13,0,2,2023,5
1038,2023-02-13 06:00:00,1,920,13,0,2,2023,6
1039,2023-02-13 07:00:00,1,1140,13,0,2,2023,7
1040,2023-02-13 08:00:00,1,1700,13,0,2,2023,8
1041,2023-02-13 09:00:00,1,1920,13,0,2,2023,9
1042,2023-02-13 10:00:00,1,1760,13,0,2,2023,10
1043,2023-02-13 11:00:00,1,1600,13,0,2,2023,11
1044,2023-02-13 12:00:00,1,2020,13,0,2,2023,12
1045,2023-02-13 13:00:00,1,2620,13,0,2,2023,13
1046,2023-02-13 14:00:00,1,2220,13,0,2,2023,14
1047,2023-02-13 15:00:00,1,2560,13,0,2,2023,15
1048,2023-02-13 16:00:00,1,2340,13,0,2,2023,16
1049,2023-02-13 17:00:00,1,2620,13,0,2,2023,17
1050,2023-02-13 18:00:00,1,2200,13,0,2,2023,18
1051,2023-02-13 19:00:00,1,1920,13,0,2,2023,19
1052,2023-02-13 20:00:00,1,1700,13,0,2,2023,20
1053,2023-02-13 21:00:00,1,1520,13,0,2,2023,21
1054,2023-02-13 22:00:00,1,1340,13,0,2,2023,22
1055,2023-02-13 23:00:00,1,1180,13,0,2,2023,23
1056,2023-02-14 00:00:00,1,1060,14,1,2,2023,0
1057,2023-02-14 01:00:00,1,960,14,1,2,2023,1
1058,2023-02-14 02:00:00,1,820,14,1,2,2023,2
1059,2023-02-14 03:00:00,1,780,14,1,2,2023,3
1060,2023-02-14 04:00:00,1,700,14,1,2,2023,4
1061,2023-02-14 05:00:00,1,880,14,1,2,2023,5
1062,2023-02-14 06:00:00,1,920,14,1,2,2023,6
1063,2023-02-14 07:00:00,1,1100,14,1,2,2023,7
1064,2023-02-14 08:00:00,1,1420,14,1,2,2023,8
1065,2023-02-14 09:00:00,1,1520,14,1,2,2023,9
1066,2023-02-14 10:00:00,1,1520,14,1,2,2023,10
1067,2023-02-14 11:00:00,1,1340,14,1,2,2023,11
1068,2023-02-14 12:00:00,1,1600,14,1,2,2023,12
1069,2023-02-14 13:00:00,1,1580,14,1,2,2023,13
1070,2023-02-14 14:00:00,1,1500,14,1,2,2023,14
1071,2023-02-14 15:00:00,1,1540,14,1,2,2023,15
1072,2023-02-14 16:00:00,1,1460,14,1,2,2023,16
1073,2023-02-14 17:00:00,1,1600,14,1,2,2023,17
1074,2023-02-14 18:00:00,1,1580,14,1,2,2023,18
1075,2023-02-14 19:00:00,1,1460,14,1,2,2023,19
1076,2023-02-14 20:00:00,1,1520,14,1,2,2023,20
1077,2023-02-14 21:00:00,1,1300,14,1,2,2023,21
1078,2023-02-14 22:00:00,1,1360,14,1,2,2023,22
1079,2023-02-14 23:00:00,1,1120,14,1,2,2023,23
1080,2023-02-15 00:00:00,1,1000,15,2,2,2023,0
1081,2023-02-15 01:00:00,1,940,15,2,2,2023,1
1082,2023-02-15 02:00:00,1,740,15,2,2,2023,2
1083,2023-02-15 03:00:00,1,700,15,2,2,2023,3
1084,2023-02-15 04:00:00,1,680,15,2,2,2023,4
1085,2023-02-15 05:00:00,1,840,15,2,2,2023,5
1086,2023-02-15 06:00:00,1,900,15,2,2,2023,6
1087,2023-02-15 07:00:00,1,1080,15,2,2,2023,7
1088,2023-02-15 08:00:00,1,1640,15,2,2,2023,8
1089,2023-02-15 09:00:00,1,1700,15,2,2,2023,9
1090,2023-02-15 10:00:00,1,1720,15,2,2,2023,10
1091,2023-02-15 11:00:00,1,1500,15,2,2,2023,11
1092,2023-02-15 12:00:00,1,1640,15,2,2,2023,12
1093,2023-02-15 13:00:00,1,1700,15,2,2,2023,13
1094,2023-02-15 14:00:00,1,1540,15,2,2,2023,14
1095,2023-02-15 15:00:00,1,1460,15,2,2,2023,15
1096,2023-02-15 16:00:00,1,1580,15,2,2,2023,16
1097,2023-02-15 17:00:00,1,1640,15,2,2,2023,17
1098,2023-02-15 18:00:00,1,1660,15,2,2,2023,18
1099,2023-02-15 19:00:00,1,1660,15,2,2,2023,19
1100,2023-02-15 20:00:00,1,1640,15,2,2,2023,20
1101,2023-02-15 21:00:00,1,1460,15,2,2,2023,21
1102,2023-02-15 22:00:00,1,1380,15,2,2,2023,22
1103,2023-02-15 23:00:00,1,1100,15,2,2,2023,23
1104,2023-02-16 00:00:00,1,1060,16,3,2,2023,0
1105,2023-02-16 01:00:00,1,940,16,3,2,2023,1
1106,2023-02-16 02:00:00,1,760,16,3,2,2023,2
1107,2023-02-16 03:00:00,1,780,16,3,2,2023,3
1108,2023-02-16 04:00:00,1,840,16,3,2,2023,4
1109,2023-02-16 05:00:00,1,920,16,3,2,2023,5
1110,2023-02-16 06:00:00,1,960,16,3,2,2023,6
1111,2023-02-16 07:00:00,1,1140,16,3,2,2023,7
1112,2023-02-16 08:00:00,1,1340,16,3,2,2023,8
1113,2023-02-16 09:00:00,1,1620,16,3,2,2023,9
1114,2023-02-16 10:00:00,1,1520,16,3,2,2023,10
1115,2023-02-16 11:00:00,1,1400,16,3,2,2023,11
1116,2023-02-16 12:00:00,1,1580,16,3,2,2023,12
1117,2023-02-16 13:00:00,1,1600,16,3,2,2023,13
1118,2023-02-16 14:00:00,1,1480,16,3,2,2023,14
1119,2023-02-16 15:00:00,1,1380,16,3,2,2023,15
1120,2023-02-16 16:00:00,1,1360,16,3,2,2023,16
1121,2023-02-16 17:00:00,1,1620,16,3,2,2023,17
1122,2023-02-16 18:00:00,1,1680,16,3,2,2023,18
1123,2023-02-16 19:00:00,1,1720,16,3,2,2023,19
1124,2023-02-16 20:00:00,1,1580,16,3,2,2023,20
1125,2023-02-16 21:00:00,1,1460,16,3,2,2023,21
1126,2023-02-16 22:00:00,1,1340,16,3,2,2023,22
1127,2023-02-16 23:00:00,1,1120,16,3,2,2023,23
1128,2023-02-17 00:00:00,1,1020,17,4,2,2023,0
1129,2023-02-17 01:00:00,1,940,17,4,2,2023,1
1130,2023-02-17 02:00:00,1,820,17,4,2,2023,2
1131,2023-02-17 03:00:00,1,640,17,4,2,2023,3
1132,2023-02-17 04:00:00,1,740,17,4,2,2023,4
1133,2023-02-17 05:00:00,1,920,17,4,2,2023,5
1134,2023-02-17 06:00:00,1,840,17,4,2,2023,6
1135,2023-02-17 07:00:00,1,1000,17,4,2,2023,7
1136,2023-02-17 08:00:00,1,1240,17,4,2,2023,8
1137,2023-02-17 09:00:00,1,1440,17,4,2,2023,9
1138,2023-02-17 10:00:00,1,1600,17,4,2,2023,10
1139,2023-02-17 11:00:00,1,1420,17,4,2,2023,11
1140,2023-02-17 12:00:00,1,1440,17,4,2,2023,12
1141,2023-02-17 13:00:00,1,1420,17,4,2,2023,13
1142,2023-02-17 14:00:00,1,1340,17,4,2,2023,14
1143,2023-02-17 15:00:00,1,1340,17,4,2,2023,15
1144,2023-02-17 16:00:00,1,1520,17,4,2,2023,16
1145,2023-02-17 17:00:00,1,1580,17,4,2,2023,17
1146,2023-02-17 18:00:00,1,1640,17,4,2,2023,18
1147,2023-02-17 19:00:00,1,1580,17,4,2,2023,19
1148,2023-02-17 20:00:00,1,1340,17,4,2,2023,20
1149,2023-02-17 21:00:00,1,1340,17,4,2,2023,21
1150,2023-02-17 22:00:00,1,1200,17,4,2,2023,22
1151,2023-02-17 23:00:00,1,1080,17,4,2,2023,23
1152,2023-02-18 00:00:00,1,940,18,5,2,2023,0
1153,2023-02-18 01:00:00,1,840,18,5,2,2023,1
1154,2023-02-18 02:00:00,1,700,18,5,2,2023,2
1155,2023-02-18 03:00:00,1,660,18,5,2,2023,3
1156,2023-02-18 04:00:00,1,660,18,5,2,2023,4
1157,2023-02-18 05:00:00,1,660,18,5,2,2023,5
1158,2023-02-18 06:00:00,1,840,18,5,2,2023,6
1159,2023-02-18 07:00:00,1,820,18,5,2,2023,7
1160,2023-02-18 08:00:00,1,1380,18,5,2,2023,8
1161,2023-02-18 09:00:00,1,1280,18,5,2,2023,9
1162,2023-02-18 10:00:00,1,1140,18,5,2,2023,10
1163,2023-02-18 11:00:00,1,1100,18,5,2,2023,11
1164,2023-02-18 12:00:00,1,1060,18,5,2,2023,12
1165,2023-02-18 13:00:00,1,1060,18,5,2,2023,13
1166,2023-02-18 14:00:00,1,980,18,5,2,2023,14
1167,2023-02-18 15:00:00,1,1080,18,5,2,2023,15
1168,2023-02-18 16:00:00,1,1100,18,5,2,2023,16
1169,2023-02-18 17:00:00,1,1180,18,5,2,2023,17
1170,2023-02-18 18:00:00,1,1260,18,5,2,2023,18
1171,2023-02-18 19:00:00,1,1180,18,5,2,2023,19
1172,2023-02-18 20:00:00,1,1140,18,5,2,2023,20
1173,2023-02-18 21:00:00,1,1180,18,5,2,2023,21
1174,2023-02-18 22:00:00,1,1100,18,5,2,2023,22
1175,2023-02-18 23:00:00,1,880,18,5,2,2023,23
1176,2023-02-19 00:00:00,1,720,19,6,2,2023,0
1177,2023-02-19 01:00:00,1,740,19,6,2,2023,1
1178,2023-02-19 02:00:00,1,620,19,6,2,2023,2
1179,2023-02-19 03:00:00,1,580,19,6,2,2023,3
1180,2023-02-19 04:00:00,1,620,19,6,2,2023,4
1181,2023-02-19 05:00:00,1,620,19,6,2,2023,5
1182,2023-02-19 06:00:00,1,700,19,6,2,2023,6
1183,2023-02-19 07:00:00,1,900,19,6,2,2023,7
1184,2023-02-19 08:00:00,1,1040,19,6,2,2023,8
1185,2023-02-19 09:00:00,1,920,19,6,2,2023,9
1186,2023-02-19 10:00:00,1,980,19,6,2,2023,10
1187,2023-02-19 11:00:00,1,980,19,6,2,2023,11
1188,2023-02-19 12:00:00,1,880,19,6,2,2023,12
1189,2023-02-19 13:00:00,1,900,19,6,2,2023,13
1190,2023-02-19 14:00:00,1,920,19,6,2,2023,14
1191,2023-02-19 15:00:00,1,1000,19,6,2,2023,15
1192,2023-02-19 16:00:00,1,1040,19,6,2,2023,16
1193,2023-02-19 17:00:00,1,1220,19,6,2,2023,17
1194,2023-02-19 18:00:00,1,1140,19,6,2,2023,18
1195,2023-02-19 19:00:00,1,1220,19,6,2,2023,19
1196,2023-02-19 20:00:00,1,1240,19,6,2,2023,20
1197,2023-02-19 21:00:00,1,1180,19,6,2,2023,21
1198,2023-02-19 22:00:00,1,1000,19,6,2,2023,22
1199,2023-02-19 23:00:00,1,840,19,6,2,2023,23
1200,2023-02-20 00:00:00,1,920,20,0,2,2023,0
1201,2023-02-20 01:00:00,1,780,20,0,2,2023,1
1202,2023-02-20 02:00:00,1,700,20,0,2,2023,2
1203,2023-02-20 03:00:00,1,720,20,0,2,2023,3
1204,2023-02-20 04:00:00,1,820,20,0,2,2023,4
1205,2023-02-20 05:00:00,1,940,20,0,2,2023,5
1206,2023-02-20 06:00:00,1,920,20,0,2,2023,6
1207,2023-02-20 07:00:00,1,1220,20,0,2,2023,7
1208,2023-02-20 08:00:00,1,1440,20,0,2,2023,8
1209,2023-02-20 09:00:00,1,1680,20,0,2,2023,9
1210,2023-02-20 10:00:00,1,2040,20,0,2,2023,10
1211,2023-02-20 11:00:00,1,1760,20,0,2,2023,11
1212,2023-02-20 12:00:00,1,1980,20,0,2,2023,12
1213,2023-02-20 13:00:00,1,2060,20,0,2,2023,13
1214,2023-02-20 14:00:00,1,1780,20,0,2,2023,14
1215,2023-02-20 15:00:00,1,1720,20,0,2,2023,15
1216,2023-02-20 16:00:00,1,1800,20,0,2,2023,16
1217,2023-02-20 17:00:00,1,1960,20,0,2,2023,17
1218,2023-02-20 18:00:00,1,1900,20,0,2,2023,18
1219,2023-02-20 19:00:00,1,1880,20,0,2,2023,19
1220,2023-02-20 20:00:00,1,1800,20,0,2,2023,20
1221,2023-02-20 21:00:00,1,1620,20,0,2,2023,21
1222,2023-02-20 22:00:00,1,1340,20,0,2,2023,22
1223,2023-02-20 23:00:00,1,1200,20,0,2,2023,23
1224,2023-02-21 00:00:00,1,1040,21,1,2,2023,0
1225,2023-02-21 01:00:00,1,1040,21,1,2,2023,1
1226,2023-02-21 02:00:00,1,900,21,1,2,2023,2
1227,2023-02-21 03:00:00,1,840,21,1,2,2023,3
1228,2023-02-21 04:00:00,1,860,21,1,2,2023,4
1229,2023-02-21 05:00:00,1,960,21,1,2,2023,5
1230,2023-02-21 06:00:00,1,1080,21,1,2,2023,6
1231,2023-02-21 07:00:00,1,1280,21,1,2,2023,7
1232,2023-02-21 08:00:00,1,1560,21,1,2,2023,8
1233,2023-02-21 09:00:00,1,1860,21,1,2,2023,9
1234,2023-02-21 10:00:00,1,1840,21,1,2,2023,10
1235,2023-02-21 11:00:00,1,1520,21,1,2,2023,11
1236,2023-02-21 12:00:00,1,1820,21,1,2,2023,12
1237,2023-02-21 13:00:00,1,1800,21,1,2,2023,13
1238,2023-02-21 14:00:00,1,1740,21,1,2,2023,14
1239,2023-02-21 15:00:00,1,1660,21,1,2,2023,15
1240,2023-02-21 16:00:00,1,1620,21,1,2,2023,16
1241,2023-02-21 17:00:00,1,1780,21,1,2,2023,17
1242,2023-02-21 18:00:00,1,1800,21,1,2,2023,18
1243,2023-02-21 19:00:00,1,1800,21,1,2,2023,19
1244,2023-02-21 20:00:00,1,1700,21,1,2,2023,20
1245,2023-02-21 21:00:00,1,1620,21,1,2,2023,21
1246,2023-02-21 22:00:00,1,1500,21,1,2,2023,22
1247,2023-02-21 23:00:00,1,1240,21,1,2,2023,23
1248,2023-02-22 00:00:00,1,1120,22,2,2,2023,0
1249,2023-02-22 01:00:00,1,1100,22,2,2,2023,1
1250,2023-02-22 02:00:00,1,840,22,2,2,2023,2
1251,2023-02-22 03:00:00,1,760,22,2,2,2023,3
1252,2023-02-22 04:00:00,1,860,22,2,2,2023,4
1253,2023-02-22 05:00:00,1,940,22,2,2,2023,5
1254,2023-02-22 06:00:00,1,1000,22,2,2,2023,6
1255,2023-02-22 07:00:00,1,1220,22,2,2,2023,7
1256,2023-02-22 08:00:00,1,1420,22,2,2,2023,8
1257,2023-02-22 09:00:00,1,1600,22,2,2,2023,9
1258,2023-02-22 10:00:00,1,1700,22,2,2,2023,10
1259,2023-02-22 11:00:00,1,1440,22,2,2,2023,11
1260,2023-02-22 12:00:00,1,1720,22,2,2,2023,12
1261,2023-02-22 13:00:00,1,1700,22,2,2,2023,13
1262,2023-02-22 14:00:00,1,1540,22,2,2,2023,14
1263,2023-02-22 15:00:00,1,1440,22,2,2,2023,15
1264,2023-02-22 16:00:00,1,1560,22,2,2,2023,16
1265,2023-02-22 17:00:00,1,1820,22,2,2,2023,17
1266,2023-02-22 18:00:00,1,1760,22,2,2,2023,18
1267,2023-02-22 19:00:00,1,1740,22,2,2,2023,19
1268,2023-02-22 20:00:00,1,1680,22,2,2,2023,20
1269,2023-02-22 21:00:00,1,1540,22,2,2,2023,21
1270,2023-02-22 22:00:00,1,1440,22,2,2,2023,22
1271,2023-02-22 23:00:00,1,1140,22,2,2,2023,23
1272,2023-02-23 00:00:00,1,1020,23,3,2,2023,0
1273,2023-02-23 01:00:00,1,1100,23,3,2,2023,1
1274,2023-02-23 02:00:00,1,940,23,3,2,2023,2
1275,2023-02-23 03:00:00,1,820,23,3,2,2023,3
1276,2023-02-23 04:00:00,1,920,23,3,2,2023,4
1277,2023-02-23 05:00:00,1,940,23,3,2,2023,5
1278,2023-02-23 06:00:00,1,1040,23,3,2,2023,6
1279,2023-02-23 07:00:00,1,1260,23,3,2,2023,7
1280,2023-02-23 08:00:00,1,1680,23,3,2,2023,8
1281,2023-02-23 09:00:00,1,1680,23,3,2,2023,9
1282,2023-02-23 10:00:00,1,1820,23,3,2,2023,10
1283,2023-02-23 11:00:00,1,1560,23,3,2,2023,11
1284,2023-02-23 12:00:00,1,2520,23,3,2,2023,12
1285,2023-02-23 13:00:00,1,2480,23,3,2,2023,13
1286,2023-02-23 14:00:00,1,2260,23,3,2,2023,14
1287,2023-02-23 15:00:00,1,2180,23,3,2,2023,15
1288,2023-02-23 16:00:00,1,2300,23,3,2,2023,16
1289,2023-02-23 17:00:00,1,2480,23,3,2,2023,17
1290,2023-02-23 18:00:00,1,1880,23,3,2,2023,18
1291,2023-02-23 19:00:00,1,1680,23,3,2,2023,19
1292,2023-02-23 20:00:00,1,1700,23,3,2,2023,20
1293,2023-02-23 21:00:00,1,1460,23,3,2,2023,21
1294,2023-02-23 22:00:00,1,1300,23,3,2,2023,22
1295,2023-02-23 23:00:00,1,1280,23,3,2,2023,23
1296,2023-02-24 00:00:00,1,1200,24,4,2,2023,0
1297,2023-02-24 01:00:00,1,1020,24,4,2,2023,1
1298,2023-02-24 02:00:00,1,900,24,4,2,2023,2
1299,2023-02-24 03:00:00,1,860,24,4,2,2023,3
1300,2023-02-24 04:00:00,1,860,24,4,2,2023,4
1301,2023-02-24 05:00:00,1,900,24,4,2,2023,5
1302,2023-02-24 06:00:00,1,920,24,4,2,2023,6
1303,2023-02-24 07:00:00,1,1200,24,4,2,2023,7
1304,2023-02-24 08:00:00,1,1340,24,4,2,2023,8
1305,2023-02-24 09:00:00,1,1500,24,4,2,2023,9
1306,2023-02-24 10:00:00,1,1460,24,4,2,2023,10
1307,2023-02-24 11:00:00,1,1460,24,4,2,2023,11
1308,2023-02-24 12:00:00,1,1480,24,4,2,2023,12
1309,2023-02-24 13:00:00,1,1540,24,4,2,2023,13
1310,2023-02-24 14:00:00,1,1400,24,4,2,2023,14
1311,2023-02-24 15:00:00,1,1400,24,4,2,2023,15
1312,2023-02-24 16:00:00,1,1320,24,4,2,2023,16
1313,2023-02-24 17:00:00,1,1480,24,4,2,2023,17
1314,2023-02-24 18:00:00,1,1560,24,4,2,2023,18
1315,2023-02-24 19:00:00,1,1520,24,4,2,2023,19
1316,2023-02-24 20:00:00,1,1420,24,4,2,2023,20
1317,2023-02-24 21:00:00,1,1360,24,4,2,2023,21
1318,2023-02-24 22:00:00,1,1200,24,4,2,2023,22
1319,2023-02-24 23:00:00,1,1080,24,4,2,2023,23
1320,2023-02-25 00:00:00,1,920,25,5,2,2023,0
1321,2023-02-25 01:00:00,1,880,25,5,2,2023,1
1322,2023-02-25 02:00:00,1,700,25,5,2,2023,2
1323,2023-02-25 03:00:00,1,600,25,5,2,2023,3
1324,2023-02-25 04:00:00,1,620,25,5,2,2023,4
1325,2023-02-25 05:00:00,1,600,25,5,2,2023,5
1326,2023-02-25 06:00:00,1,720,25,5,2,2023,6
1327,2023-02-25 07:00:00,1,800,25,5,2,2023,7
1328,2023-02-25 08:00:00,1,940,25,5,2,2023,8
1329,2023-02-25 09:00:00,1,1020,25,5,2,2023,9
1330,2023-02-25 10:00:00,1,1000,25,5,2,2023,10
1331,2023-02-25 11:00:00,1,900,25,5,2,2023,11
1332,2023-02-25 12:00:00,1,920,25,5,2,2023,12
1333,2023-02-25 13:00:00,1,1040,25,5,2,2023,13
1334,2023-02-25 14:00:00,1,980,25,5,2,2023,14
1335,2023-02-25 15:00:00,1,960,25,5,2,2023,15
1336,2023-02-25 16:00:00,1,1100,25,5,2,2023,16
1337,2023-02-25 17:00:00,1,1140,25,5,2,2023,17
1338,2023-02-25 18:00:00,1,1200,25,5,2,2023,18
1339,2023-02-25 19:00:00,1,1200,25,5,2,2023,19
1340,2023-02-25 20:00:00,1,1200,25,5,2,2023,20
1341,2023-02-25 21:00:00,1,1120,25,5,2,2023,21
1342,2023-02-25 22:00:00,1,1040,25,5,2,2023,22
1343,2023-02-25 23:00:00,1,840,25,5,2,2023,23
1344,2023-02-26 00:00:00,1,720,26,6,2,2023,0
1345,2023-02-26 01:00:00,1,740,26,6,2,2023,1
1346,2023-02-26 02:00:00,1,660,26,6,2,2023,2
1347,2023-02-26 03:00:00,1,620,26,6,2,2023,3
1348,2023-02-26 04:00:00,1,540,26,6,2,2023,4
1349,2023-02-26 05:00:00,1,660,26,6,2,2023,5
1350,2023-02-26 06:00:00,1,720,26,6,2,2023,6
1351,2023-02-26 07:00:00,1,780,26,6,2,2023,7
1352,2023-02-26 08:00:00,1,980,26,6,2,2023,8
1353,2023-02-26 09:00:00,1,980,26,6,2,2023,9
1354,2023-02-26 10:00:00,1,1000,26,6,2,2023,10
1355,2023-02-26 11:00:00,1,1000,26,6,2,2023,11
1356,2023-02-26 12:00:00,1,960,26,6,2,2023,12
1357,2023-02-26 13:00:00,1,1000,26,6,2,2023,13
1358,2023-02-26 14:00:00,1,1020,26,6,2,2023,14
1359,2023-02-26 15:00:00,1,880,26,6,2,2023,15
1360,2023-02-26 16:00:00,1,1020,26,6,2,2023,16
1361,2023-02-26 17:00:00,1,1140,26,6,2,2023,17
1362,2023-02-26 18:00:00,1,1200,26,6,2,2023,18
1363,2023-02-26 19:00:00,1,1260,26,6,2,2023,19
1364,2023-02-26 20:00:00,1,1160,26,6,2,2023,20
1365,2023-02-26 21:00:00,1,1120,26,6,2,2023,21
1366,2023-02-26 22:00:00,1,1120,26,6,2,2023,22
1367,2023-02-26 23:00:00,1,900,26,6,2,2023,23
1368,2023-02-27 00:00:00,1,760,27,0,2,2023,0
1369,2023-02-27 01:00:00,1,720,27,0,2,2023,1
1370,2023-02-27 02:00:00,1,760,27,0,2,2023,2
1371,2023-02-27 03:00:00,1,700,27,0,2,2023,3
1372,2023-02-27 04:00:00,1,800,27,0,2,2023,4
1373,2023-02-27 05:00:00,1,880,27,0,2,2023,5
1374,2023-02-27 06:00:00,1,980,27,0,2,2023,6
1375,2023-02-27 07:00:00,1,1180,27,0,2,2023,7
1376,2023-02-27 08:00:00,1,1440,27,0,2,2023,8
1377,2023-02-27 09:00:00,1,1500,27,0,2,2023,9
1378,2023-02-27 10:00:00,1,1620,27,0,2,2023,10
1379,2023-02-27 11:00:00,1,1540,27,0,2,2023,11
1380,2023-02-27 12:00:00,1,1620,27,0,2,2023,12
1381,2023-02-27 13:00:00,1,1600,27,0,2,2023,13
1382,2023-02-27 14:00:00,1,1560,27,0,2,2023,14
1383,2023-02-27 15:00:00,1,1480,27,0,2,2023,15
1384,2023-02-27 16:00:00,1,1520,27,0,2,2023,16
1385,2023-02-27 17:00:00,1,1600,27,0,2,2023,17
1386,2023-02-27 18:00:00,1,1700,27,0,2,2023,18
1387,2023-02-27 19:00:00,1,1700,27,0,2,2023,19
1388,2023-02-27 20:00:00,1,1640,27,0,2,2023,20
1389,2023-02-27 21:00:00,1,1500,27,0,2,2023,21
1390,2023-02-27 22:00:00,1,1380,27,0,2,2023,22
1391,2023-02-27 23:00:00,1,1200,27,0,2,2023,23
1392,2023-02-28 00:00:00,1,1080,28,1,2,2023,0
1393,2023-02-28 01:00:00,1,1000,28,1,2,2023,1
1394,2023-02-28 02:00:00,1,820,28,1,2,2023,2
1395,2023-02-28 03:00:00,1,780,28,1,2,2023,3
1396,2023-02-28 04:00:00,1,820,28,1,2,2023,4
1397,2023-02-28 05:00:00,1,960,28,1,2,2023,5
1398,2023-02-28 06:00:00,1,980,28,1,2,2023,6
1399,2023-02-28 07:00:00,1,1140,28,1,2,2023,7
1400,2023-02-28 08:00:00,1,2020,28,1,2,2023,8
1401,2023-02-28 09:00:00,1,1880,28,1,2,2023,9
1402,2023-02-28 10:00:00,1,1740,28,1,2,2023,10
1403,2023-02-28 11:00:00,1,1620,28,1,2,2023,11
1404,2023-02-28 12:00:00,1,1680,28,1,2,2023,12
1405,2023-02-28 13:00:00,1,1720,28,1,2,2023,13
1406,2023-02-28 14:00:00,1,1680,28,1,2,2023,14
1407,2023-02-28 15:00:00,1,1580,28,1,2,2023,15
1408,2023-02-28 16:00:00,1,1640,28,1,2,2023,16
1409,2023-02-28 17:00:00,1,1760,28,1,2,2023,17
1410,2023-02-28 18:00:00,1,1680,28,1,2,2023,18
1411,2023-02-28 19:00:00,1,1740,28,1,2,2023,19
1412,2023-02-28 20:00:00,1,1640,28,1,2,2023,20
1413,2023-02-28 21:00:00,1,1620,28,1,2,2023,21
1414,2023-02-28 22:00:00,1,1500,28,1,2,2023,22
1415,2023-02-28 23:00:00,1,1140,28,1,2,2023,23
1416,2023-03-01 00:00:00,1,1160,1,2,3,2023,0
1417,2023-03-01 01:00:00,1,1000,1,2,3,2023,1
1418,2023-03-01 02:00:00,1,840,1,2,3,2023,2
1419,2023-03-01 03:00:00,1,780,1,2,3,2023,3
1420,2023-03-01 04:00:00,1,860,1,2,3,2023,4
1421,2023-03-01 05:00:00,1,860,1,2,3,2023,5
1422,2023-03-01 06:00:00,1,1000,1,2,3,2023,6
1423,2023-03-01 07:00:00,1,1200,1,2,3,2023,7
1424,2023-03-01 08:00:00,1,1480,1,2,3,2023,8
1425,2023-03-01 09:00:00,1,1680,1,2,3,2023,9
1426,2023-03-01 10:00:00,1,1740,1,2,3,2023,10
1427,2023-03-01 11:00:00,1,1560,1,2,3,2023,11
1428,2023-03-01 12:00:00,1,1640,1,2,3,2023,12
1429,2023-03-01 13:00:00,1,1700,1,2,3,2023,13
1430,2023-03-01 14:00:00,1,1620,1,2,3,2023,14
1431,2023-03-01 15:00:00,1,1460,1,2,3,2023,15
1432,2023-03-01 16:00:00,1,1560,1,2,3,2023,16
1433,2023-03-01 17:00:00,1,1740,1,2,3,2023,17
1434,2023-03-01 18:00:00,1,1960,1,2,3,2023,18
1435,2023-03-01 19:00:00,1,1760,1,2,3,2023,19
1436,2023-03-01 20:00:00,1,1600,1,2,3,2023,20
1437,2023-03-01 21:00:00,1,1560,1,2,3,2023,21
1438,2023-03-01 22:00:00,1,1400,1,2,3,2023,22
1439,2023-03-01 23:00:00,1,1080,1,2,3,2023,23
1440,2023-03-02 00:00:00,1,1000,2,3,3,2023,0
1441,2023-03-02 01:00:00,1,940,2,3,3,2023,1
1442,2023-03-02 02:00:00,1,860,2,3,3,2023,2
1443,2023-03-02 03:00:00,1,780,2,3,3,2023,3
1444,2023-03-02 04:00:00,1,900,2,3,3,2023,4
1445,2023-03-02 05:00:00,1,1020,2,3,3,2023,5
1446,2023-03-02 06:00:00,1,1060,2,3,3,2023,6
1447,2023-03-02 07:00:00,1,1180,2,3,3,2023,7
1448,2023-03-02 08:00:00,1,1380,2,3,3,2023,8
1449,2023-03-02 09:00:00,1,1640,2,3,3,2023,9
1450,2023-03-02 10:00:00,1,1640,2,3,3,2023,10
1451,2023-03-02 11:00:00,1,1440,2,3,3,2023,11
1452,2023-03-02 12:00:00,1,1500,2,3,3,2023,12
1453,2023-03-02 13:00:00,1,1560,2,3,3,2023,13
1454,2023-03-02 14:00:00,1,1500,2,3,3,2023,14
1455,2023-03-02 15:00:00,1,1460,2,3,3,2023,15
1456,2023-03-02 16:00:00,1,1500,2,3,3,2023,16
1457,2023-03-02 17:00:00,1,1780,2,3,3,2023,17
1458,2023-03-02 18:00:00,1,1720,2,3,3,2023,18
1459,2023-03-02 19:00:00,1,1600,2,3,3,2023,19
1460,2023-03-02 20:00:00,1,1580,2,3,3,2023,20
1461,2023-03-02 21:00:00,1,1480,2,3,3,2023,21
1462,2023-03-02 22:00:00,1,1340,2,3,3,2023,22
1463,2023-03-02 23:00:00,1,1120,2,3,3,2023,23
1464,2023-03-03 00:00:00,1,1040,3,4,3,2023,0
1465,2023-03-03 01:00:00,1,980,3,4,3,2023,1
1466,2023-03-03 02:00:00,1,840,3,4,3,2023,2
1467,2023-03-03 03:00:00,1,680,3,4,3,2023,3
1468,2023-03-03 04:00:00,1,800,3,4,3,2023,4
1469,2023-03-03 05:00:00,1,960,3,4,3,2023,5
1470,2023-03-03 06:00:00,1,960,3,4,3,2023,6
1471,2023-03-03 07:00:00,1,1080,3,4,3,2023,7
1472,2023-03-03 08:00:00,1,1640,3,4,3,2023,8
1473,2023-03-03 09:00:00,1,1720,3,4,3,2023,9
